ID,Elapsed Time (s),Acceleration_x,Acceleration_y,Acceleration_z,Gravity_x,Gravity_y,Gravity_z,Angular Velocity_x,Angular Velocity_y,Angular Velocity_z,Orientation_x,Orientation_y,Orientation_z,Character
1,0.731148953000229,5.8442463874816895,-3.512293815612793,5.731719017028809,6.477495193481445,-4.073000431060791,6.133769512176514,0.304210901260376,-2.207667112350464,-3.1618385314941406,0.2663179934024811,-0.3295449912548065,0.8542709946632385,Hello
1,0.731962969999586,6.2416839599609375,-2.389413356781006,4.570530891418457,7.127696990966797,-3.4453179836273193,5.787580966949463,0.5363397002220154,-2.046398639678955,-3.182607889175415,0.2663179934024811,-0.3295449912548065,0.8542709946632385,Hello
1,0.733185567001783,6.315904140472412,-1.3239935636520386,4.266467571258545,7.553205966949463,-2.915647268295288,5.533393859863281,0.6621779203414917,-1.8765780925750732,-3.0531044006347656,0.2663179934024811,-0.3295449912548065,0.8542709946632385,Hello
1,0.778692784002487,6.212953567504883,-0.8427590131759644,4.412513732910156,7.909069538116455,-2.3818068504333496,5.286210536956787,0.616973876953125,-1.722640037536621,-2.915048837661743,0.2663179934024811,-0.3295449912548065,0.8542709946632385,Hello
1,0.780289668000478,6.212953567504883,-0.7015010714530945,4.350264549255371,8.202863693237305,-1.874355673789978,5.036886215209961,0.3579670190811157,-1.577254056930542,-2.757445812225342,0.2663179934024811,-0.3295449912548065,0.8542709946632385,Hello
1,0.82761300600032,6.682217121124268,-0.5147533416748047,3.866635799407959,8.442527770996094,-1.4045041799545288,4.787639617919922,0.15271630883216858,-1.4611896276474,-2.621833562850952,0.38480299711227417,-0.2912899851799011,0.7862039804458618,Hello
1,0.829302711001219,6.943184852600098,-0.27054479718208313,3.3494882583618164,8.634207725524902,-0.961484432220459,4.5493292808532715,0.059864792972803116,-1.2962560653686523,-2.450791358947754,0.38480299711227417,-0.2912899851799011,0.7862039804458618,Hello
1,0.876752115000272,6.897695064544678,-0.40940847992897034,2.231395959854126,8.778899192810059,-0.5514248013496399,4.335578918457031,-0.16859880089759827,-1.0800096988677979,-2.3542747497558594,0.38480299711227417,-0.2912899851799011,0.7862039804458618,Hello
1,0.877382725000643,7.33583402633667,-0.023942016065120697,1.7884687185287476,8.879197120666504,-0.16702479124069214,4.159609317779541,-0.24190263450145721,-0.8356636762619019,-2.2321016788482666,0.38480299711227417,-0.2912899851799011,0.7862039804458618,Hello
1,0.87918669300052,7.481880187988281,0.29209262132644653,2.2673089504241943,8.942203521728516,0.20394115149974823,4.020672798156738,-0.22602014243602753,-0.7134906053543091,-2.1820106506347656,0.38480299711227417,-0.2912899851799011,0.7862039804458618,Hello
1,0.926011842002481,7.4100542068481445,0.44771572947502136,2.2816741466522217,8.973199844360352,0.5641855001449585,3.91583514213562,-0.12828169763088226,-0.5106833577156067,-2.0537290573120117,0.38480299711227417,-0.2912899851799011,0.7862039804458618,Hello
1,0.926527700001316,7.826645374298096,1.359906554222107,2.123656988143921,8.982385635375977,0.9181652665138245,3.826763868331909,0.06841690838336945,-0.4129449129104614,-1.910786509513855,0.45436498522758484,-0.2658970057964325,0.7133240103721619,Hello
1,0.976921604000381,7.891288757324219,2.4612393379211426,1.6065093278884888,8.972772598266602,1.2611563205718994,3.7508952617645264,0.16737708449363708,-0.27122417092323303,-1.7336355447769165,0.45436498522758484,-0.2658970057964325,0.7133240103721619,Hello
1,0.977537547001703,7.793126583099365,1.9967641830444336,1.9345149993896484,8.954925537109375,1.4810320138931274,3.712982416152954,0.051312681287527084,-0.11728613078594208,-1.529606580734253,0.45436498522758484,-0.2658970057964325,0.7133240103721619,Hello
1,0.977984191002179,8.178592681884766,2.5977089405059814,2.188300371170044,8.901052474975586,1.829627513885498,3.6870198249816895,0.0403171069920063,0.04886921867728233,-1.3781119585037231,0.45436498522758484,-0.2658970057964325,0.7133240103721619,Hello
1,1.02271322000161,7.94635534286499,3.318363666534424,3.021482467651367,8.841423034667969,2.0799450874328613,3.6977627277374268,0.11239920556545258,0.2076941877603531,-1.1948524713516235,0.45436498522758484,-0.2658970057964325,0.7133240103721619,Hello
1,1.02427029400133,7.977479934692383,3.0095114707946777,3.5218706130981445,8.775985717773438,2.2872512340545654,3.7310781478881836,0.02321287989616394,0.2590068578720093,-0.9724974632263184,0.4816429913043976,-0.2286670058965683,0.6715940237045288,Hello
1,1.12204320000092,7.364564418792725,1.8986018896102905,4.288015365600586,8.71654987335205,2.4409031867980957,3.772813081741333,0.03787364438176155,0.27488934993743896,-0.8112290501594543,0.4816429913043976,-0.2286670058965683,0.6715940237045288,Hello
1,1.12281957199957,7.067683219909668,8.798690795898438,4.838681697845459,8.650299072265625,2.603771686553955,3.816164016723633,0.23579397797584534,0.34208452701568604,-0.5729916095733643,0.4816429913043976,-0.2286670058965683,0.6715940237045288,Hello
1,1.12349970000287,7.7428483963012695,4.395754337310791,4.529829502105713,8.612030029296875,2.701150417327881,3.8349852561950684,0.4300491213798523,0.07208210229873657,0.13316862285137177,0.4816429913043976,-0.2286670058965683,0.6715940237045288,Hello
1,1.1239109340022,9.150638580322266,0.5482721924781799,2.3343467712402344,8.639575958251953,2.6276142597198486,3.824103593826294,-0.8820894360542297,-0.13316862285137177,0.08918632566928864,0.4816429913043976,-0.2286670058965683,0.6715940237045288,Hello
1,1.12633496600029,9.634267807006836,0.24420857429504395,3.428496837615967,8.67504596710205,2.4926021099090576,3.834174633026123,-0.66584312915802,-0.05253441259264946,0.1514945775270462,0.4819140136241913,-0.21098800003528595,0.6635980010032654,Hello
1,1.16975695800284,8.621520042419434,2.300827741622925,4.323928356170654,8.684772491455078,2.404341697692871,3.8683688640594482,-0.04764748737215996,0.1368338167667389,0.006108652334660292,0.4819140136241913,-0.21098800003528595,0.6635980010032654,Hello
1,1.17037960600283,8.549694061279297,3.023876667022705,4.69024133682251,8.668537139892578,2.4143614768981934,3.8984243869781494,-0.013439035043120384,0.12217304855585098,-0.025656340643763542,0.4819140136241913,-0.21098800003528595,0.6635980010032654,Hello
1,1.22003233800206,8.729259490966797,3.3016040325164795,4.505887508392334,8.661957740783691,2.4196255207061768,3.9097678661346436,0.0024434609804302454,0.030543262138962746,0.059864792972803116,0.4819140136241913,-0.21098800003528595,0.6635980010032654,Hello
1,1.22075004200087,9.004592895507812,4.084507942199707,3.883395195007324,8.667267799377441,2.4198319911956787,3.897857666015625,0.18448130786418915,-0.02076941914856434,0.18448130786418915,0.4819140136241913,-0.21098800003528595,0.6635980010032654,Hello
1,1.22109590400214,9.17697525024414,5.252878665924072,3.4979286193847656,8.675318717956543,2.422374963760376,3.878316879272461,0.32131510972976685,0.00366519158706069,0.37751471996307373,0.4750339984893799,-0.2178959995508194,0.6642850041389465,Hello
1,1.26661869600139,9.196128845214844,6.75883150100708,3.4572272300720215,8.694324493408203,2.3856656551361084,3.858459949493408,0.31031954288482666,0.11239920556545258,0.675616979598999,0.4750339984893799,-0.2178959995508194,0.6642850041389465,Hello
1,1.31589602299937,8.700529098510742,7.371747016906738,3.6966474056243896,8.727973937988281,2.2510862350463867,3.8633501529693604,0.5937610268592834,0.2590068578720093,1.1203268766403198,0.4750339984893799,-0.2178959995508194,0.6642850041389465,Hello
1,1.3166679950009,8.281543731689453,8.93037223815918,4.438849925994873,8.749527931213379,2.146867513656616,3.8739006519317627,1.1252137422561646,0.4300491213798523,1.7592918872833252,0.4750339984893799,-0.2178959995508194,0.6642850041389465,Hello
1,1.3181422350026,7.508216381072998,9.617507934570312,4.553771495819092,8.804856300354004,1.8191767930984497,3.9160563945770264,1.2522737979888916,0.6023131608963013,2.478891134262085,0.4750339984893799,-0.2178959995508194,0.6642850041389465,Hello
1,1.31884639000054,7.292738437652588,6.078877925872803,3.821146011352539,8.843856811523438,1.4188637733459473,3.992919921875,0.02321287989616394,0.6059783101081848,3.202155590057373,0.4709480106830597,-0.21538299322128296,0.7074699997901917,Hello
1,1.36370518700278,7.194576263427734,0.545877993106842,4.252102375030518,8.873315811157227,0.7761536240577698,4.102712631225586,-0.6609562039375305,0.5839871764183044,3.6505308151245117,0.4709480106830597,-0.21538299322128296,0.7074699997901917,Hello
1,1.3666802780026,6.75883150100708,-2.7892448902130127,4.821922302246094,8.863700866699219,0.25790685415267944,4.187920093536377,-0.3323107063770294,0.6939429044723511,3.754377841949463,0.4709480106830597,-0.21538299322128296,0.7074699997901917,Hello
1,1.41272297900287,6.4164605140686035,-5.872976779937744,6.200982570648193,8.725845336914062,-0.7667425274848938,4.409322738647461,-0.14905111491680145,0.8100073337554932,3.6053266525268555,0.4709480106830597,-0.21538299322128296,0.7074699997901917,Hello
1,1.41431504399952,5.698200225830078,-10.488997459411621,5.602431774139404,8.577119827270508,-1.4195202589035034,4.53743839263916,-0.3897320330142975,0.6682865619659424,3.109304189682007,0.4709480106830597,-0.21538299322128296,0.7074699997901917,Hello
1,1.46268015600072,5.552153587341309,-14.00368595123291,5.638344764709473,8.434045791625977,-1.9225585460662842,4.619635581970215,-0.030543262138962746,0.44715335965156555,2.3493876457214355,0.3967509865760803,-0.2865520119667053,0.7926300168037415,Hello
1,1.46333346400206,6.509834289550781,-11.267112731933594,6.169857978820801,8.322589874267578,-2.186558485031128,4.70359992980957,0.8674286603927612,0.3494149148464203,1.2718214988708496,0.3967509865760803,-0.2865520119667053,0.7926300168037415,Hello
1,1.46530749900194,7.630321025848389,-7.467514991760254,5.566518783569336,8.259234428405762,-2.2545392513275146,4.782520771026611,0.789237916469574,0.12339477986097336,0.38728857040405273,0.3967509865760803,-0.2865520119667053,0.7926300168037415,Hello
1,1.51078377600061,8.480262756347656,-4.809951305389404,4.999093055725098,8.251874923706055,-2.242784261703491,4.80071496963501,0.4239404797554016,-0.14538592100143433,-0.11728613078594208,0.3967509865760803,-0.2865520119667053,0.7926300168037415,Hello
1,1.51236753000194,8.753201484680176,-2.7557260990142822,4.663905143737793,8.276639938354492,-2.1973838806152344,4.779031276702881,0.29565876722335815,-0.27488934993743896,-0.3591887652873993,0.3967509865760803,-0.2865520119667053,0.7926300168037415,Hello
1,1.51299366999956,8.655038833618164,-0.9720458984375,4.786009311676025,8.334587097167969,-2.083540201187134,4.729048252105713,0.18814650177955627,-0.3384193480014801,-0.36163222789764404,0.38481101393699646,-0.28206899762153625,0.8176079988479614,Hello
1,1.55979556199964,8.508993148803711,-1.2258312702178955,4.9583916664123535,8.391012191772461,-1.9948372840881348,4.667115211486816,-0.030543262138962746,-0.3689626157283783,-0.27611109614372253,0.38481101393699646,-0.28206899762153625,0.8176079988479614,Hello
1,1.56037665300028,8.33182144165039,-0.933738648891449,4.972756862640381,8.428611755371094,-1.931727409362793,4.625726222991943,-0.00855211354792118,-0.3286454975605011,-0.18570303916931152,0.38481101393699646,-0.28206899762153625,0.8176079988479614,Hello
1,1.60766192600204,8.068459510803223,-0.9911994934082031,4.879383087158203,8.466861724853516,-1.8835011720657349,4.575484752655029,0.05742133408784866,-0.28955012559890747,-0.13439035415649414,0.38481101393699646,-0.28206899762153625,0.8176079988479614,Hello
1,1.60927620100119,7.738059997558594,-1.2210428714752197,4.7620673179626465,8.494094848632812,-1.8592019081115723,4.534766674041748,0.05742133408784866,-0.21013765037059784,-0.039095375686883926,0.38481101393699646,-0.28206899762153625,0.8176079988479614,Hello
1,1.65652571499959,7.314286231994629,-1.2952631711959839,4.726154327392578,8.511343002319336,-1.850428819656372,4.505923271179199,0.09040805697441101,-0.10262536257505417,0.05009094998240471,0.4006359875202179,-0.2786639928817749,0.8097419738769531,Hello
1,1.65711134700177,6.950367450714111,-1.479616641998291,4.721365928649902,8.515349388122559,-1.8582427501678467,4.4951252937316895,0.03420845419168472,-0.012217304669320583,0.1270599663257599,0.4006359875202179,-0.2786639928817749,0.8097419738769531,Hello
1,1.65915655100252,6.7061591148376465,-1.7860745191574097,4.141968727111816,8.50949764251709,-1.8879908323287964,4.493812084197998,-0.1062905490398407,0.039095375686883926,0.21991148591041565,0.4006359875202179,-0.2786639928817749,0.8097419738769531,Hello
1,1.70595753499947,6.72531270980835,-1.9153614044189453,3.1723172664642334,8.496444702148438,-1.9491260051727295,4.492410659790039,-0.28099802136421204,0.11362093687057495,0.34574973583221436,0.4006359875202179,-0.2786639928817749,0.8097419738769531,Hello
1,1.70682323599976,6.572083473205566,-1.8579005002975464,3.045424461364746,8.468450546264648,-2.043848991394043,4.503156661987305,-0.18814650177955627,0.33719760179519653,0.49357911944389343,0.4006359875202179,-0.2786639928817749,0.8097419738769531,Hello
1,1.75514260000273,6.294356346130371,-2.0398597717285156,3.179499864578247,8.409759521484375,-2.1472346782684326,4.564615726470947,0.1417207419872284,0.6450737118721008,0.6145304441452026,0.3907809853553772,-0.2861430048942566,0.8150169849395752,Hello
1,1.7557364029999,5.870582580566406,-2.9328970909118652,3.732560396194458,8.314990997314453,-2.239694356918335,4.692023754119873,0.32986724376678467,0.9492846131324768,0.6646214127540588,0.3907809853553772,-0.2861430048942566,0.8150169849395752,Hello
1,1.75624339199931,5.875370979309082,-3.1100680828094482,4.37420654296875,8.186521530151367,-2.3302178382873535,4.870456695556641,0.15393804013729095,1.1887437105178833,0.6548475623130798,0.3907809853553772,-0.2861430048942566,0.8150169849395752,Hello
1,1.80312539300212,6.440402507781982,-2.5977089405059814,4.9368438720703125,8.029901504516602,-2.4317750930786133,5.077159404754639,0.14538592100143433,1.361007809638977,0.6866125464439392,0.3907809853553772,-0.2861430048942566,0.8150169849395752,Hello
1,1.8052679579996,6.390124320983887,-3.1914708614349365,5.140350818634033,7.845291614532471,-2.5391738414764404,5.30795431137085,0.17470745742321014,1.5173892974853516,0.7257078886032104,0.3907809853553772,-0.2861430048942566,0.8150169849395752,Hello
1,1.85163403200204,6.596025466918945,-2.9520506858825684,4.963180065155029,7.635216236114502,-2.647181272506714,5.555746078491211,0.1319468915462494,1.6407840251922607,0.7550294399261475,0.3344790041446686,-0.2721010148525238,0.8499860167503357,Hello
1,1.852152544001,6.651092529296875,-2.8993782997131348,4.730942726135254,7.404550552368164,-2.7527246475219727,5.810811519622803,0.2223549485206604,1.7727309465408325,0.8051204085350037,0.3344790041446686,-0.2721010148525238,0.8499860167503357,Hello
1,1.85424133000197,6.368576526641846,-3.821146011352539,4.146757125854492,7.143524169921875,-2.8515169620513916,6.083528518676758,0.3689626157283783,1.9437731504440308,0.846659243106842,0.3344790041446686,-0.2721010148525238,0.8499860167503357,Hello
1,1.90169122299994,6.071695327758789,-3.3925838470458984,4.654327869415283,6.846321105957031,-2.9299376010894775,6.38073205947876,0.455705463886261,2.1539108753204346,0.846659243106842,0.3344790041446686,-0.2721010148525238,0.8499860167503357,Hello
1,1.90233538300163,5.990292549133301,-3.272873640060425,7.046135425567627,6.492220878601074,-3.001892566680908,6.708956718444824,0.6120869517326355,2.233323335647583,0.8845328688621521,0.3344790041446686,-0.2721010148525238,0.8499860167503357,Hello
1,1.95078612100042,6.5265936851501465,-3.375824451446533,7.663839817047119,6.023090362548828,-3.0335230827331543,7.119726181030273,0.6572909951210022,2.1844542026519775,0.7953465580940247,0.2414879947900772,-0.2376530021429062,0.896261990070343,Hello
1,1.95169994400203,6.476315498352051,-2.4396915435791016,7.6111674308776855,5.779261589050293,-3.0166397094726562,7.326009273529053,0.9272934198379517,2.174680233001709,0.8063421249389648,0.2414879947900772,-0.2376530021429062,0.896261990070343,Hello
1,1.95213464500193,6.277596950531006,-0.49320554733276367,8.595184326171875,5.303426265716553,-2.91703200340271,7.715890884399414,0.9834930300712585,2.166128158569336,0.9297369122505188,0.2414879947900772,-0.2376530021429062,0.896261990070343,Hello
1,1.99767727200015,6.167463779449463,-0.8403648138046265,9.287108421325684,5.0437331199646,-2.8687758445739746,7.9057745933532715,0.5729916095733643,2.0036380290985107,1.0323622226715088,0.2414879947900772,-0.2376530021429062,0.896261990070343,Hello
1,1.99924279700281,6.110002517700195,-1.702277421951294,9.75637149810791,4.677977561950684,-2.8909575939178467,8.119684219360352,0.02687807008624077,1.8118263483047485,1.1129964590072632,0.2414879947900772,-0.2376530021429062,0.896261990070343,Hello
1,2.04675275400223,5.839457988739014,-2.3127987384796143,10.644620895385742,4.325664520263672,-2.9961130619049072,8.27540397644043,-0.09896016865968704,1.683544635772705,1.1606439352035522,0.16177700459957123,-0.19470199942588806,0.9320690035820007,Hello
1,2.04714324499946,5.310339450836182,-2.43011474609375,11.314997673034668,3.9817733764648438,-3.0910894870758057,8.411957740783691,0.39584067463874817,1.549154281616211,1.1985175609588623,0.16177700459957123,-0.19470199942588806,0.9320690035820007,Hello
1,2.09597888700228,4.491522312164307,-2.676717519760132,11.650185585021973,3.65307354927063,-3.088529586791992,8.560749053955078,0.8894197940826416,1.3658946752548218,1.2498302459716797,0.16177700459957123,-0.19470199942588806,0.9320690035820007,Hello
1,2.09657394700116,4.077325344085693,-2.7533318996429443,11.183316230773926,3.3545145988464355,-3.0202200412750244,8.706083297729492,0.7232644557952881,1.1582005023956299,1.1618657112121582,0.16177700459957123,-0.19470199942588806,0.9320690035820007,Hello
1,2.09945859200161,3.620033025741577,-2.607285737991333,10.757147789001465,3.0933611392974854,-2.979668140411377,8.816069602966309,0.3677408695220947,0.9761626720428467,1.1545352935791016,0.16177700459957123,-0.19470199942588806,0.9320690035820007,Hello
1,2.14397613700203,3.3949780464172363,-2.5761611461639404,11.17852783203125,2.8604841232299805,-2.987405300140381,8.891761779785156,0.3078760802745819,0.8344419002532959,1.177748203277588,0.1182750016450882,-0.1677580028772354,0.9549440145492554,Hello
1,2.14563371500117,2.4660277366638184,-3.6583402156829834,11.853693008422852,2.6484627723693848,-2.9946606159210205,8.954777717590332,0.27122417092323303,0.7318165898323059,1.0751228332519531,0.1182750016450882,-0.1677580028772354,0.9549440145492554,Hello
1,2.19271008800206,1.6543933153152466,-4.390965938568115,12.071564674377441,2.4152145385742188,-3.0276646614074707,9.00946044921875,-0.030543262138962746,0.5571091175079346,0.8808676600456238,0.1182750016450882,-0.1677580028772354,0.9549440145492554,Hello
